h3_cell,resolution,targets,area_density,max_confidence,is_h0
8a41a54e1ceffff,10,3,0.0,0.0,False
8a41a54e1cf7fff,10,0,0.0,0.0,False
8a41a54e1d07fff,10,0,0.0,0.0,False
8a41a54e1d0ffff,10,1,0.0,0.0,False
8a41a54e1d17fff,10,0,0.0,0.0,False
8a41a54e1d1ffff,10,0,0.0,0.0,False
8a41a54e1d27fff,10,0,0.0,0.0,False
8a41a54e1d2ffff,10,0,0.0,0.0,False
8a41a54e1d37fff,10,0,0.0,0.0,False
8a41a54e2407fff,10,0,0.0,0.0,False
8a41a54e240ffff,10,0,0.0,0.0,False
8a41a54e2417fff,10,0,0.0,0.0,False
8a41a54e241ffff,10,0,0.0,0.0,False
8a41a54e2427fff,10,0,0.0,0.0,False
8a41a54e242ffff,10,1,0.0,0.0,False
8a41a54e2437fff,10,0,0.0,0.0,False
8a41a54e2447fff,10,1,0.0,0.0,False
8a41a54e244ffff,10,0,0.0,0.0,False
8a41a54e2457fff,10,1,0.0,0.0,False
8a41a54e245ffff,10,0,0.0,0.0,False
8a41a54e2467fff,10,0,0.0,0.0,False
8a41a54e246ffff,10,0,0.0,0.0,False
8a41a54e2477fff,10,0,0.0,0.0,False
8a41a54e2687fff,10,0,0.0,0.0,False
8a41a54e268ffff,10,0,0.0,0.0,False
8a41a54e2697fff,10,2,0.0,0.0,False
8a41a54e269ffff,10,0,0.0,0.0,False
8a41a54e26a7fff,10,0,0.0,0.0,False
8a41a54e26affff,10,0,0.0,0.0,False
8a41a54e26b7fff,10,0,0.0,0.0,False
8a41a54e3007fff,10,1,0.0,0.0,False
8a41a54e300ffff,10,0,0.0,0.0,False
8a41a54e3017fff,10,1,0.0,0.0,False
8a41a54e301ffff,10,0,0.0,0.0,False
8a41a54e3027fff,10,0,0.0,0.0,False
8a41a54e302ffff,10,0,0.0,0.0,False
8a41a54e3037fff,10,0,0.0,0.0,False
8a41a54e3287fff,10,1,0.0,0.0,False
8a41a54e328ffff,10,0,0.0,0.0,False
8a41a54e3297fff,10,0,0.0,0.0,False
8a41a54e329ffff,10,0,0.0,0.0,False
8a41a54e32a7fff,10,0,0.0,0.0,False
8a41a54e32affff,10,0,0.0,0.0,False
8a41a54e32b7fff,10,0,0.0,0.0,False
8a41a54e3887fff,10,0,0.0,0.0,False
8a41a54e388ffff,10,1,0.0,0.0,False
8a41a54e3897fff,10,0,0.0,0.0,False
8a41a54e389ffff,10,0,0.0,0.0,False
8a41a54e38a7fff,10,0,0.0,0.0,False
8a41a54e38affff,10,0,0.0,0.0,False
8a41a54e38b7fff,10,0,0.0,0.0,False
8a41a54e3947fff,10,1,0.0,0.0,False
8a41a54e394ffff,10,0,0.0,0.0,False
8a41a54e3957fff,10,0,0.0,0.0,False
8a41a54e395ffff,10,1,0.0,0.0,False
8a41a54e3967fff,10,0,0.0,0.0,False
8a41a54e396ffff,10,0,0.0,0.0,False
8a41a54e3977fff,10,0,0.0,0.0,False
8a41a54e3a47fff,10,0,0.0,0.0,False
8a41a54e3a4ffff,10,6,0.0,0.0,False
8a41a54e3a57fff,10,0,0.0,0.0,False
8a41a54e3a5ffff,10,0,0.0,0.0,False
8a41a54e3a67fff,10,0,0.0,0.0,False
8a41a54e3a6ffff,10,0,0.0,0.0,False
8a41a54e3a77fff,10,0,0.0,0.0,False
8a41a54e3b07fff,10,0,0.0,0.0,False
8a41a54e3b0ffff,10,0,0.0,0.0,False
8a41a54e3b17fff,10,0,0.0,0.0,False
8a41a54e3b1ffff,10,0,0.0,0.0,False
8a41a54e3b27fff,10,1,0.0,0.0,False
8a41a54e3b2ffff,10,0,0.0,0.0,False
8a41a54e3b37fff,10,1,0.0,0.0,False
8a41a54e4047fff,10,1,0.0,0.0,False
8a41a54e404ffff,10,0,0.0,0.0,False
8a41a54e4057fff,10,1,0.0,0.0,False
8a41a54e405ffff,10,0,0.0,0.0,False
8a41a54e4067fff,10,0,0.0,0.0,False
8a41a54e406ffff,10,0,0.0,0.0,False
8a41a54e4077fff,10,0,0.0,0.0,False
8a41a54e5007fff,10,0,0.0,0.0,False
8a41a54e500ffff,10,0,0.0,0.0,False
8a41a54e5017fff,10,0,0.0,0.0,False
8a41a54e501ffff,10,0,0.0,0.0,False
8a41a54e5027fff,10,0,0.0,0.0,False
8a41a54e502ffff,10,2,0.0,0.0,False
8a41a54e5037fff,10,4,0.0,0.0,False
8a41a54e5307fff,10,0,0.0,0.0,False
8a41a54e530ffff,10,0,0.0,0.0,False
8a41a54e5317fff,10,0,0.0,0.0,False
8a41a54e531ffff,10,0,0.0,0.0,False
8a41a54e5327fff,10,1,0.0,0.0,False
8a41a54e532ffff,10,0,0.0,0.0,False
8a41a54e5337fff,10,1,0.0,0.0,False
8a41a54e5407fff,10,0,0.0,0.0,False
8a41a54e540ffff,10,3,0.0,0.0,False
8a41a54e5417fff,10,0,0.0,0.0,False
8a41a54e541ffff,10,0,0.0,0.0,False
8a41a54e5427fff,10,0,0.0,0.0,False
8a41a54e542ffff,10,0,0.0,0.0,False
8a41a54e5437fff,10,0,0.0,0.0,False
8a41a54e5447fff,10,0,0.0,0.0,False
8a41a54e544ffff,10,0,0.0,0.0,False
8a41a54e5457fff,10,0,0.0,0.0,False
8a41a54e545ffff,10,0,0.0,0.0,False
8a41a54e5467fff,10,6,0.0,0.0,False
8a41a54e546ffff,10,1,0.0,0.0,False
8a41a54e5477fff,10,2,0.0,0.0,False
8a41a54e5487fff,10,0,0.0,0.0,False
8a41a54e548ffff,10,0,0.0,0.0,False
8a41a54e5497fff,10,0,0.0,0.0,False
8a41a54e549ffff,10,0,0.0,0.0,False
8a41a54e54a7fff,10,0,0.0,0.0,False
8a41a54e54affff,10,1,0.0,0.0,False
8a41a54e54b7fff,10,1,0.0,0.0,False
8a41a54e5547fff,10,0,0.0,0.0,False
8a41a54e554ffff,10,2,0.0,0.0,False
8a41a54e5557fff,10,0,0.0,0.0,False
8a41a54e555ffff,10,1,0.0,0.0,False
8a41a54e5567fff,10,0,0.0,0.0,False
8a41a54e556ffff,10,0,0.0,0.0,False
8a41a54e5577fff,10,2,0.0,0.0,False
8a41a54e5587fff,10,0,0.0,0.0,False
8a41a54e558ffff,10,1,0.0,0.0,False
8a41a54e5597fff,10,0,0.0,0.0,False
8a41a54e559ffff,10,0,0.0,0.0,False
8a41a54e55a7fff,10,0,0.0,0.0,False
8a41a54e55affff,10,0,0.0,0.0,False
8a41a54e55b7fff,10,1,0.0,0.0,False
8a41a54e56c7fff,10,0,0.0,0.0,False
8a41a54e56cffff,10,0,0.0,0.0,False
8a41a54e56d7fff,10,2,0.0,0.0,False
8a41a54e56dffff,10,0,0.0,0.0,False
8a41a54e56e7fff,10,0,0.0,0.0,False
8a41a54e56effff,10,0,0.0,0.0,False
8a41a54e56f7fff,10,2,0.0,0.0,False
8a41a54e5707fff,10,0,0.0,0.0,False
8a41a54e570ffff,10,0,0.0,0.0,False
8a41a54e5717fff,10,0,0.0,0.0,False
8a41a54e571ffff,10,0,0.0,0.0,False
8a41a54e5727fff,10,1,0.0,0.0,False
8a41a54e572ffff,10,0,0.0,0.0,False
8a41a54e5737fff,10,5,0.0,0.0,False
8a41a54e5cc7fff,10,2,0.0,0.0,False
8a41a54e5ccffff,10,0,0.0,0.0,False
8a41a54e5cd7fff,10,0,0.0,0.0,False
8a41a54e5cdffff,10,3,0.0,0.0,False
8a41a54e5ce7fff,10,4,0.0,0.0,False
8a41a54e5ceffff,10,0,0.0,0.0,False
8a41a54e5cf7fff,10,0,0.0,0.0,False
8a41a54e5d47fff,10,1,0.0,0.0,False
8a41a54e5d4ffff,10,1,0.0,0.0,False
8a41a54e5d57fff,10,0,0.0,0.0,False
8a41a54e5d5ffff,10,3,0.0,0.0,False
8a41a54e5d67fff,10,0,0.0,0.0,False
8a41a54e5d6ffff,10,0,0.0,0.0,False
8a41a54e5d77fff,10,0,0.0,0.0,False
8a41a54e6107fff,10,1,0.0,0.0,False
8a41a54e610ffff,10,0,0.0,0.0,False
8a41a54e6117fff,10,0,0.0,0.0,False
8a41a54e611ffff,10,1,0.0,0.0,False
8a41a54e6127fff,10,0,0.0,0.0,False
8a41a54e612ffff,10,0,0.0,0.0,False
8a41a54e6137fff,10,1,0.0,0.0,False
8a41a54e6187fff,10,0,0.0,0.0,False
8a41a54e618ffff,10,1,0.0,0.0,False
8a41a54e6197fff,10,2,0.0,0.0,False
8a41a54e619ffff,10,0,0.0,0.0,False
8a41a54e61a7fff,10,0,0.0,0.0,False
8a41a54e61affff,10,0,0.0,0.0,False
8a41a54e61b7fff,10,15,0.0,0.0,False
8a41a54e6547fff,10,0,0.0,0.0,False
8a41a54e654ffff,10,0,0.0,0.0,False
8a41a54e6557fff,10,6,0.0,0.0,False
8a41a54e655ffff,10,0,0.0,0.0,False
8a41a54e6567fff,10,0,0.0,0.0,False
8a41a54e656ffff,10,0,0.0,0.0,False
8a41a54e6577fff,10,0,0.0,0.0,False
8a41a54e6607fff,10,2,0.0,0.0,False
8a41a54e660ffff,10,0,0.0,0.0,False
8a41a54e6617fff,10,0,0.0,0.0,False
8a41a54e661ffff,10,0,0.0,0.0,False
8a41a54e6627fff,10,0,0.0,0.0,False
8a41a54e662ffff,10,0,0.0,0.0,False
8a41a54e6637fff,10,0,0.0,0.0,False
8a41a54e6807fff,10,0,0.0,0.0,False
8a41a54e680ffff,10,0,0.0,0.0,False
8a41a54e6817fff,10,0,0.0,0.0,False
8a41a54e681ffff,10,1,0.0,0.0,False
8a41a54e6827fff,10,1,0.0,0.0,False
8a41a54e682ffff,10,0,0.0,0.0,False
8a41a54e6837fff,10,0,0.0,0.0,False
8a41a54e6887fff,10,0,0.0,0.0,False
8a41a54e688ffff,10,1,0.0,0.0,False
8a41a54e6897fff,10,0,0.0,0.0,False
8a41a54e689ffff,10,0,0.0,0.0,False
8a41a54e68a7fff,10,1,0.0,0.0,False
8a41a54e68affff,10,0,0.0,0.0,False
8a41a54e68b7fff,10,0,0.0,0.0,False
8a41a54e68c7fff,10,0,0.0,0.0,False
8a41a54e68cffff,10,0,0.0,0.0,False
8a41a54e68d7fff,10,5,0.0,0.0,False
8a41a54e68dffff,10,0,0.0,0.0,False
8a41a54e68e7fff,10,0,0.0,0.0,False
8a41a54e68effff,10,0,0.0,0.0,False
8a41a54e68f7fff,10,1,0.0,0.0,False
8a41a54e6907fff,10,4,0.0,0.0,False
8a41a54e690ffff,10,0,0.0,0.0,False
8a41a54e6917fff,10,0,0.0,0.0,False
8a41a54e691ffff,10,0,0.0,0.0,False
8a41a54e6927fff,10,0,0.0,0.0,False
8a41a54e692ffff,10,1,0.0,0.0,False
8a41a54e6937fff,10,0,0.0,0.0,False
8a41a54e6947fff,10,1,0.0,0.0,False
8a41a54e694ffff,10,0,0.0,0.0,False
8a41a54e6957fff,10,0,0.0,0.0,False
8a41a54e695ffff,10,1,0.0,0.0,False
8a41a54e6967fff,10,0,0.0,0.0,False
8a41a54e696ffff,10,0,0.0,0.0,False
8a41a54e6977fff,10,0,0.0,0.0,False
8a41a54e6a47fff,10,0,0.0,0.0,False
8a41a54e6a4ffff,10,0,0.0,0.0,False
8a41a54e6a57fff,10,0,0.0,0.0,False
8a41a54e6a5ffff,10,0,0.0,0.0,False
8a41a54e6a67fff,10,0,0.0,0.0,False
8a41a54e6a6ffff,10,2,0.0,0.0,False
8a41a54e6a77fff,10,0,0.0,0.0,False
8a41a54e6b47fff,10,0,0.0,0.0,False
8a41a54e6b4ffff,10,1,0.0,0.0,False
8a41a54e6b57fff,10,0,0.0,0.0,False
8a41a54e6b5ffff,10,1,0.0,0.0,False
8a41a54e6b67fff,10,0,0.0,0.0,False
8a41a54e6b6ffff,10,0,0.0,0.0,False
8a41a54e6b77fff,10,0,0.0,0.0,False
8a41a54e6cc7fff,10,0,0.0,0.0,False
8a41a54e6ccffff,10,2,0.0,0.0,False
8a41a54e6cd7fff,10,0,0.0,0.0,False
8a41a54e6cdffff,10,0,0.0,0.0,False
8a41a54e6ce7fff,10,0,0.0,0.0,False
8a41a54e6ceffff,10,0,0.0,0.0,False
8a41a54e6cf7fff,10,0,0.0,0.0,False
8a41a54e6d47fff,10,0,0.0,0.0,False
8a41a54e6d4ffff,10,0,0.0,0.0,False
8a41a54e6d57fff,10,0,0.0,0.0,False
8a41a54e6d5ffff,10,0,0.0,0.0,False
8a41a54e6d67fff,10,0,0.0,0.0,False
8a41a54e6d6ffff,10,0,0.0,0.0,False
8a41a54e6d77fff,10,2,0.0,0.0,False
8a41a54e8087fff,10,0,0.0,0.0,False
8a41a54e808ffff,10,0,0.0,0.0,False
8a41a54e8097fff,10,0,0.0,0.0,False
8a41a54e809ffff,10,1,0.0,0.0,False
8a41a54e80a7fff,10,0,0.0,0.0,False
8a41a54e80affff,10,2,0.0,0.0,False
8a41a54e80b7fff,10,0,0.0,0.0,False
8a41a54e80c7fff,10,0,0.0,0.0,False
8a41a54e80cffff,10,1,0.0,0.0,False
8a41a54e80d7fff,10,0,0.0,0.0,False
8a41a54e80dffff,10,0,0.0,0.0,False
8a41a54e80e7fff,10,1,0.0,0.0,False
8a41a54e80effff,10,1,0.0,0.0,False
8a41a54e80f7fff,10,0,0.0,0.0,False
8a41a54e8207fff,10,0,0.0,0.0,False
8a41a54e820ffff,10,0,0.0,0.0,False
8a41a54e8217fff,10,0,0.0,0.0,False
8a41a54e821ffff,10,1,0.0,0.0,False
8a41a54e8227fff,10,0,0.0,0.0,False
8a41a54e822ffff,10,0,0.0,0.0,False
8a41a54e8237fff,10,0,0.0,0.0,False
8a41a54e8347fff,10,0,0.0,0.0,False
8a41a54e834ffff,10,0,0.0,0.0,False
8a41a54e8357fff,10,0,0.0,0.0,False
8a41a54e835ffff,10,0,0.0,0.0,False
8a41a54e8367fff,10,1,0.0,0.0,False
8a41a54e836ffff,10,5,0.0,0.0,False
8a41a54e8377fff,10,0,0.0,0.0,False
8a41a54e8447fff,10,1,0.0,0.0,False
8a41a54e844ffff,10,2,0.0,0.0,False
8a41a54e8457fff,10,0,0.0,0.0,False
8a41a54e845ffff,10,1,0.0,0.0,False
8a41a54e8467fff,10,0,0.0,0.0,False
8a41a54e846ffff,10,0,0.0,0.0,False
8a41a54e8477fff,10,0,0.0,0.0,False
8a41a54e8507fff,10,0,0.0,0.0,False
8a41a54e850ffff,10,0,0.0,0.0,False
8a41a54e8517fff,10,0,0.0,0.0,False
8a41a54e851ffff,10,1,0.0,0.0,False
8a41a54e8527fff,10,0,0.0,0.0,False
8a41a54e852ffff,10,0,0.0,0.0,False
8a41a54e8537fff,10,0,0.0,0.0,False
8a41a54e8547fff,10,0,0.0,0.0,False
8a41a54e854ffff,10,0,0.0,0.0,False
8a41a54e8557fff,10,0,0.0,0.0,False
8a41a54e855ffff,10,0,0.0,0.0,False
8a41a54e8567fff,10,0,0.0,0.0,False
8a41a54e856ffff,10,3,0.0,0.0,False
8a41a54e8577fff,10,0,0.0,0.0,False
8a41a54e8587fff,10,0,0.0,0.0,False
8a41a54e858ffff,10,1,0.0,0.0,False
8a41a54e8597fff,10,0,0.0,0.0,False
8a41a54e859ffff,10,0,0.0,0.0,False
8a41a54e85a7fff,10,0,0.0,0.0,False
8a41a54e85affff,10,0,0.0,0.0,False
8a41a54e85b7fff,10,0,0.0,0.0,False
8a41a54e8687fff,10,0,0.0,0.0,False
8a41a54e868ffff,10,0,0.0,0.0,False
8a41a54e8697fff,10,0,0.0,0.0,False
8a41a54e869ffff,10,0,0.0,0.0,False
8a41a54e86a7fff,10,0,0.0,0.0,False
8a41a54e86affff,10,2,0.0,0.0,False
8a41a54e86b7fff,10,0,0.0,0.0,False
8a41a54e8707fff,10,0,0.0,0.0,False
8a41a54e870ffff,10,0,0.0,0.0,False
8a41a54e8717fff,10,0,0.0,0.0,False
8a41a54e871ffff,10,0,0.0,0.0,False
8a41a54e8727fff,10,2,0.0,0.0,False
8a41a54e872ffff,10,0,0.0,0.0,False
8a41a54e8737fff,10,4,0.0,0.0,False
8a41a54e8747fff,10,0,0.0,0.0,False
8a41a54e874ffff,10,0,0.0,0.0,False
8a41a54e8757fff,10,0,0.0,0.0,False
8a41a54e875ffff,10,0,0.0,0.0,False
8a41a54e8767fff,10,0,0.0,0.0,False
8a41a54e876ffff,10,0,0.0,0.0,False
8a41a54e8777fff,10,0,0.0,0.0,False
8a41a54e9c07fff,10,2,0.0,0.0,False
8a41a54e9c0ffff,10,0,0.0,0.0,False
8a41a54e9c17fff,10,0,0.0,0.0,False
8a41a54e9c1ffff,10,2,0.0,0.0,False
8a41a54e9c27fff,10,0,0.0,0.0,False
8a41a54e9c2ffff,10,0,0.0,0.0,False
8a41a54e9c37fff,10,0,0.0,0.0,False
8a41a54ea987fff,10,0,0.0,0.0,False
8a41a54ea98ffff,10,1,0.0,0.0,False
8a41a54ea997fff,10,0,0.0,0.0,False
8a41a54ea99ffff,10,0,0.0,0.0,False
8a41a54ea9a7fff,10,0,0.0,0.0,False
8a41a54ea9affff,10,0,0.0,0.0,False
8a41a54ea9b7fff,10,0,0.0,0.0,False
8a41a54eb947fff,10,3,0.0,0.0,False
8a41a54eb94ffff,10,0,0.0,0.0,False
8a41a54eb957fff,10,0,0.0,0.0,False
8a41a54eb95ffff,10,0,0.0,0.0,False
8a41a54eb967fff,10,0,0.0,0.0,False
8a41a54eb96ffff,10,0,0.0,0.0,False
8a41a54eb977fff,10,1,0.0,0.0,False
8a41a54ec507fff,10,0,0.0,0.0,False
8a41a54ec50ffff,10,1,0.0,0.0,False
8a41a54ec517fff,10,0,0.0,0.0,False
8a41a54ec51ffff,10,0,0.0,0.0,False
8a41a54ec527fff,10,0,0.0,0.0,False
8a41a54ec52ffff,10,5,0.0,0.0,False
8a41a54ec537fff,10,0,0.0,0.0,False
8a41a54ec547fff,10,0,0.0,0.0,False
8a41a54ec54ffff,10,1,0.0,0.0,False
8a41a54ec557fff,10,0,0.0,0.0,False
8a41a54ec55ffff,10,0,0.0,0.0,False
8a41a54ec567fff,10,0,0.0,0.0,False
8a41a54ec56ffff,10,0,0.0,0.0,False
8a41a54ec577fff,10,1,0.0,0.0,False
8a41a54ec807fff,10,0,0.0,0.0,False
8a41a54ec80ffff,10,3,0.0,0.0,False
8a41a54ec817fff,10,1,0.0,0.0,False
8a41a54ec81ffff,10,0,0.0,0.0,False
8a41a54ec827fff,10,0,0.0,0.0,False
8a41a54ec82ffff,10,0,0.0,0.0,False
8a41a54ec837fff,10,4,0.0,0.0,False
8a41a54ec847fff,10,0,0.0,0.0,False
8a41a54ec84ffff,10,0,0.0,0.0,False
8a41a54ec857fff,10,7,0.0,0.0,False
8a41a54ec85ffff,10,7,0.0,0.0,False
8a41a54ec867fff,10,1,0.0,0.0,False
8a41a54ec86ffff,10,2,0.0,0.0,False
8a41a54ec877fff,10,0,0.0,0.0,False
8a41a54ec887fff,10,1,0.0,0.0,False
8a41a54ec88ffff,10,3,0.0,0.0,False
8a41a54ec897fff,10,0,0.0,0.0,False
8a41a54ec89ffff,10,2,0.0,0.0,False
8a41a54ec8a7fff,10,3,0.0,0.0,False
8a41a54ec8affff,10,2,0.0,0.0,False
8a41a54ec8b7fff,10,1,0.0,0.0,False
8a41a54ec987fff,10,1,0.0,0.0,False
8a41a54ec98ffff,10,3,0.0,0.0,False
8a41a54ec997fff,10,0,0.0,0.0,False
8a41a54ec99ffff,10,1,0.0,0.0,False
8a41a54ec9a7fff,10,0,0.0,0.0,False
8a41a54ec9affff,10,0,0.0,0.0,False
8a41a54ec9b7fff,10,0,0.0,0.0,False
8a41a54eca07fff,10,10,0.0,0.0,False
8a41a54eca0ffff,10,10,0.0,0.0,False
8a41a54eca17fff,10,1,0.0,0.0,False
8a41a54eca1ffff,10,3,0.0,0.0,False
8a41a54eca27fff,10,2,0.0,0.0,False
8a41a54eca2ffff,10,1,0.0,0.0,False
8a41a54eca37fff,10,7,0.0,0.0,False
8a41a54eca47fff,10,1,0.0,0.0,False
8a41a54eca4ffff,10,4,0.0,0.0,False
8a41a54eca57fff,10,8,0.0,0.0,False
8a41a54eca5ffff,10,7,0.0,0.0,False
8a41a54eca67fff,10,0,0.0,0.0,False
8a41a54eca6ffff,10,0,0.0,0.0,False
8a41a54eca77fff,10,1,0.0,0.0,False
8a41a54ecac7fff,10,0,0.0,0.0,False
8a41a54ecacffff,10,0,0.0,0.0,False
8a41a54ecad7fff,10,0,0.0,0.0,False
8a41a54ecadffff,10,0,0.0,0.0,False
8a41a54ecae7fff,10,0,0.0,0.0,False
8a41a54ecaeffff,10,3,0.0,0.0,False
8a41a54ecaf7fff,10,0,0.0,0.0,False
8a41a54ecb07fff,10,2,0.0,0.0,False
8a41a54ecb0ffff,10,0,0.0,0.0,False
8a41a54ecb17fff,10,6,0.0,0.0,False
8a41a54ecb1ffff,10,5,0.0,0.0,False
8a41a54ecb27fff,10,1,0.0,0.0,False
8a41a54ecb2ffff,10,0,0.0,0.0,False
8a41a54ecb37fff,10,1,0.0,0.0,False
8a41a54ecb47fff,10,2,0.0,0.0,False
8a41a54ecb4ffff,10,0,0.0,0.0,False
8a41a54ecb57fff,10,3,0.0,0.0,False
8a41a54ecb5ffff,10,5,0.0,0.0,False
8a41a54ecb67fff,10,0,0.0,0.0,False
8a41a54ecb6ffff,10,0,0.0,0.0,False
8a41a54ecb77fff,10,0,0.0,0.0,False
8a41a54ecb87fff,10,9,0.0,0.0,False
8a41a54ecb8ffff,10,3,0.0,0.0,False
8a41a54ecb97fff,10,0,0.0,0.0,False
8a41a54ecb9ffff,10,0,0.0,0.0,False
8a41a54ecba7fff,10,8,0.0,0.0,False
8a41a54ecbaffff,10,6,0.0,0.0,False
8a41a54ecbb7fff,10,3,0.0,0.0,False
8a41a54ecc87fff,10,1,0.0,0.0,False
8a41a54ecc8ffff,10,0,0.0,0.0,False
8a41a54ecc97fff,10,1,0.0,0.0,False
8a41a54ecc9ffff,10,0,0.0,0.0,False
8a41a54ecca7fff,10,0,0.0,0.0,False
8a41a54eccaffff,10,0,0.0,0.0,False
8a41a54eccb7fff,10,0,0.0,0.0,False
8a41a54eccc7fff,10,4,0.0,0.0,False
8a41a54ecccffff,10,0,0.0,0.0,False
8a41a54eccd7fff,10,0,0.0,0.0,False
8a41a54eccdffff,10,1,0.0,0.0,False
8a41a54ecce7fff,10,5,0.0,0.0,False
8a41a54ecceffff,10,1,0.0,0.0,False
8a41a54eccf7fff,10,4,0.0,0.0,False
8a41a54ed047fff,10,0,0.0,0.0,False
8a41a54ed04ffff,10,0,0.0,0.0,False
8a41a54ed057fff,10,2,0.0,0.0,False
8a41a54ed05ffff,10,0,0.0,0.0,False
8a41a54ed067fff,10,0,0.0,0.0,False
8a41a54ed06ffff,10,0,0.0,0.0,False
8a41a54ed077fff,10,3,0.0,0.0,False
8a41a54ed107fff,10,0,0.0,0.0,False
8a41a54ed10ffff,10,1,0.0,0.0,False
8a41a54ed117fff,10,3,0.0,0.0,False
8a41a54ed11ffff,10,0,0.0,0.0,False
8a41a54ed127fff,10,0,0.0,0.0,False
8a41a54ed12ffff,10,0,0.0,0.0,False
8a41a54ed137fff,10,0,0.0,0.0,False
8a41a54ed187fff,10,3,0.0,0.0,False
8a41a54ed18ffff,10,0,0.0,0.0,False
8a41a54ed197fff,10,0,0.0,0.0,False
8a41a54ed19ffff,10,0,0.0,0.0,False
8a41a54ed1a7fff,10,5,0.0,0.0,False
8a41a54ed1affff,10,0,0.0,0.0,False
8a41a54ed1b7fff,10,0,0.0,0.0,False
8a41a54ed6c7fff,10,4,0.0,0.0,False
8a41a54ed6cffff,10,0,0.0,0.0,False
8a41a54ed6d7fff,10,0,0.0,0.0,False
8a41a54ed6dffff,10,0,0.0,0.0,False
8a41a54ed6e7fff,10,3,0.0,0.0,False
8a41a54ed6effff,10,0,0.0,0.0,False
8a41a54ed6f7fff,10,0,0.0,0.0,False
8a41a54ed807fff,10,1,0.0,0.0,False
8a41a54ed80ffff,10,1,0.0,0.0,False
8a41a54ed817fff,10,0,0.0,0.0,False
8a41a54ed81ffff,10,0,0.0,0.0,False
8a41a54ed827fff,10,0,0.0,0.0,False
8a41a54ed82ffff,10,0,0.0,0.0,False
8a41a54ed837fff,10,0,0.0,0.0,False
8a41a54eda07fff,10,1,0.0,0.0,False
8a41a54eda0ffff,10,2,0.0,0.0,False
8a41a54eda17fff,10,0,0.0,0.0,False
8a41a54eda1ffff,10,1,0.0,0.0,False
8a41a54eda27fff,10,0,0.0,0.0,False
8a41a54eda2ffff,10,0,0.0,0.0,False
8a41a54eda37fff,10,0,0.0,0.0,False
8a41a54edb87fff,10,0,0.0,0.0,False
8a41a54edb8ffff,10,0,0.0,0.0,False
8a41a54edb97fff,10,0,0.0,0.0,False
8a41a54edb9ffff,10,0,0.0,0.0,False
8a41a54edba7fff,10,0,0.0,0.0,False
8a41a54edbaffff,10,2,0.0,0.0,False
8a41a54edbb7fff,10,1,0.0,0.0,False
8a41a54ee007fff,10,0,0.0,0.0,False
8a41a54ee00ffff,10,1,0.0,0.0,False
8a41a54ee017fff,10,4,0.0,0.0,False
8a41a54ee01ffff,10,0,0.0,0.0,False
8a41a54ee027fff,10,0,0.0,0.0,False
8a41a54ee02ffff,10,0,0.0,0.0,False
8a41a54ee037fff,10,0,0.0,0.0,False
8a41a54ee087fff,10,0,0.0,0.0,False
8a41a54ee08ffff,10,0,0.0,0.0,False
8a41a54ee097fff,10,2,0.0,0.0,False
8a41a54ee09ffff,10,0,0.0,0.0,False
8a41a54ee0a7fff,10,1,0.0,0.0,False
8a41a54ee0affff,10,0,0.0,0.0,False
8a41a54ee0b7fff,10,0,0.0,0.0,False
8a41a54ee187fff,10,0,0.0,0.0,False
8a41a54ee18ffff,10,8,0.0,0.0,False
8a41a54ee197fff,10,2,0.0,0.0,False
8a41a54ee19ffff,10,1,0.0,0.0,False
8a41a54ee1a7fff,10,0,0.0,0.0,False
8a41a54ee1affff,10,0,0.0,0.0,False
8a41a54ee1b7fff,10,0,0.0,0.0,False
8a41a54ee407fff,10,0,0.0,0.0,False
8a41a54ee40ffff,10,9,0.0,0.0,False
8a41a54ee417fff,10,0,0.0,0.0,False
8a41a54ee41ffff,10,0,0.0,0.0,False
8a41a54ee427fff,10,0,0.0,0.0,False
8a41a54ee42ffff,10,0,0.0,0.0,False
8a41a54ee437fff,10,0,0.0,0.0,False
8a41a54ee447fff,10,1,0.0,0.0,False
8a41a54ee44ffff,10,0,0.0,0.0,False
8a41a54ee457fff,10,9,0.0,0.0,False
8a41a54ee45ffff,10,0,0.0,0.0,False
8a41a54ee467fff,10,2,0.0,0.0,False
8a41a54ee46ffff,10,1,0.0,0.0,False
8a41a54ee477fff,10,1,0.0,0.0,False
8a41a54ee547fff,10,0,0.0,0.0,False
8a41a54ee54ffff,10,0,0.0,0.0,False
8a41a54ee557fff,10,0,0.0,0.0,False
8a41a54ee55ffff,10,2,0.0,0.0,False
8a41a54ee567fff,10,0,0.0,0.0,False
8a41a54ee56ffff,10,3,0.0,0.0,False
8a41a54ee577fff,10,0,0.0,0.0,False
8a41a54ee607fff,10,0,0.0,0.0,False
8a41a54ee60ffff,10,5,0.0,0.0,False
8a41a54ee617fff,10,0,0.0,0.0,False
8a41a54ee61ffff,10,0,0.0,0.0,False
8a41a54ee627fff,10,0,0.0,0.0,False
8a41a54ee62ffff,10,0,0.0,0.0,False
8a41a54ee637fff,10,0,0.0,0.0,False
8a41a54ee647fff,10,2,0.0,0.0,False
8a41a54ee64ffff,10,1,0.0,0.0,False
8a41a54ee657fff,10,0,0.0,0.0,False
8a41a54ee65ffff,10,1,0.0,0.0,False
8a41a54ee667fff,10,1,0.0,0.0,False
8a41a54ee66ffff,10,0,0.0,0.0,False
8a41a54ee677fff,10,0,0.0,0.0,False
